sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19159	0.239251	0.014457	0.002304	-0.001179	-0.035439	-0.074403	-0.012321	0.010597	-0.036497	-0.016155
NA19160	0.242850	0.014799	0.003700	-0.005268	-0.011588	-0.080831	-0.000536	0.006405	-0.028349	0.009724
NA19171	0.234023	0.014314	-0.003182	-0.004926	-0.014299	-0.036521	0.004160	0.019652	-0.007949	-0.027085
NA19172	0.231515	0.003386	0.006255	-0.011027	-0.005647	-0.065594	-0.004162	0.008933	-0.019073	0.004489
NA19175	0.231902	0.020541	-0.000523	-0.000275	-0.020796	-0.052442	-0.010710	0.004971	-0.012831	-0.012454
NA19184	0.257520	0.012670	-0.002069	-0.005733	-0.001977	-0.082692	-0.021904	-0.015807	-0.012662	0.006197
NA19185	0.234328	0.015291	-0.013024	0.000079	-0.007094	-0.080304	0.015136	0.002302	-0.013116	0.025907
NA19189	0.227090	0.017204	-0.001547	0.009778	-0.014264	-0.051633	-0.009013	0.001347	-0.014665	0.003738
NA19190	0.240740	0.019480	0.005375	0.003838	-0.025872	-0.050783	-0.004736	0.025637	0.003464	-0.006826
NA19197	0.239142	0.008913	-0.003817	-0.000199	-0.004625	-0.065234	-0.037110	0.003258	-0.022720	-0.006415
NA19198	0.230740	0.006986	0.003166	-0.011347	-0.031989	-0.063962	-0.013390	0.015278	-0.016712	0.011223
NA19200	0.221348	0.013736	0.000163	-0.006355	-0.014216	-0.050082	-0.005004	-0.000768	0.001725	-0.004424
NA19201	0.232434	0.019036	-0.005894	0.017033	-0.009725	-0.032241	-0.004409	0.006577	-0.004650	0.005917
NA19204	0.229566	0.005435	0.003173	-0.004152	-0.024255	-0.114041	-0.007495	0.000167	-0.038802	-0.003747
NA19206	0.226175	0.010091	0.004537	-0.003230	-0.007818	-0.055934	-0.013153	0.008333	-0.013479	-0.007026
NA19207	0.233179	0.008225	0.005247	0.006020	-0.042153	-0.062597	-0.012270	0.016850	-0.039304	-0.007917
NA19209	0.222884	0.006279	0.001276	-0.008999	-0.007651	-0.040541	-0.008065	0.001668	0.006099	0.016021
NA19210	0.250401	0.018846	0.004061	0.008717	-0.016619	-0.053843	-0.005611	0.002619	-0.006107	-0.014277
NA19213	0.231973	0.016257	-0.007604	0.006532	-0.025856	-0.070789	0.002376	0.003660	-0.008192	-0.019028
NA19214	0.253417	0.007730	0.001846	0.013444	-0.044248	-0.055861	0.026115	-0.010414	-0.044499	0.016750
NA19222	0.256979	0.017447	0.009089	-0.002480	-0.004470	-0.023814	0.010554	0.004388	-0.030115	-0.024362
NA19223	0.246968	0.016407	0.016562	0.003709	-0.020763	-0.025654	-0.004637	-0.003522	-0.011209	-0.013865
NA19225	0.258667	0.019482	0.005108	0.005741	-0.061594	-0.075711	-0.005275	0.014418	-0.038884	-0.014853
NA19235	0.241137	0.004245	0.004775	0.008662	-0.044434	-0.025910	0.021275	0.004232	0.007550	-0.007860
NA19236	0.217763	0.011023	0.000346	-0.010322	-0.014544	-0.023927	-0.006709	0.013340	-0.003165	0.018773
NA19238	0.238363	0.015695	0.002636	0.008247	-0.006215	-0.085937	-0.001572	0.018840	-0.005491	-0.010053
NA19239	0.251509	0.019525	-0.004310	0.005063	-0.033189	-0.061744	-0.003527	0.007967	-0.014013	-0.009396
NA19247	0.228229	0.021684	0.005350	0.012311	-0.009269	-0.048407	0.014142	-0.011256	-0.025827	-0.018982
NA19248	0.243123	0.020375	0.006243	0.016340	-0.008597	0.016059	0.008891	-0.028309	-0.025443	0.035304
NA19256	0.224559	0.006611	0.000001	-0.003881	-0.033147	-0.028613	0.007584	0.010845	-0.014481	-0.020341
NA19257	0.242997	0.014273	0.002027	0.005103	-0.028295	-0.067496	-0.014965	0.004977	-0.024590	0.009790
NA19307	0.177672	0.007407	0.006621	-0.030501	0.335075	0.271929	-0.668968	0.290813	-0.310337	-0.432210
NA19308	0.223085	0.015830	-0.003855	0.006635	0.123524	-0.015415	0.027067	-0.020252	-0.000156	0.064041
NA19309	0.215815	0.014845	-0.002665	-0.002594	0.142994	0.031721	-0.009292	-0.024417	0.054038	0.051815
NA19310	0.213001	0.010597	0.001746	0.011365	0.194880	-0.050509	0.116677	0.145541	0.248870	-0.176426
NA19312	0.199905	0.015265	0.005221	-0.033657	0.282981	0.220643	-0.575398	0.257587	-0.280142	-0.320246
NA19314	0.225020	0.010850	-0.001069	-0.010965	0.160196	0.018526	0.025566	0.039932	0.114599	0.114552
NA19315	0.205466	0.000798	0.007669	-0.010265	0.126024	0.009795	0.021744	0.018160	0.017656	0.065096
NA19316	0.223248	0.011252	-0.005195	0.005502	0.178597	-0.001936	-0.051091	0.024493	0.036087	-0.006399
NA19317	0.246208	0.025416	0.009231	0.001437	0.125878	-0.032113	-0.031144	-0.007512	-0.021519	0.048500
NA19318	0.228900	0.025080	0.010303	-0.002872	0.162064	-0.001662	0.027706	-0.050815	-0.040536	0.002559
NA19319	0.208340	0.006313	0.006941	-0.007232	0.113595	0.006218	0.020811	-0.027483	-0.009226	-0.003540
NA19320	0.237680	0.022960	0.006359	0.002612	0.239217	0.044638	-0.052789	0.022869	-0.037801	0.093451
NA19321	0.217098	0.015973	0.002930	0.003865	0.117753	-0.001277	0.043496	-0.027448	-0.000364	0.023156
NA19323	0.231570	0.013676	0.005185	0.004364	0.187387	0.025279	-0.125145	0.025425	0.053564	0.046847
NA19324	0.218716	0.001226	0.002134	-0.003309	0.121104	-0.010125	0.005391	-0.004474	0.030826	0.065878
NA19327	0.204878	0.016639	-0.001361	-0.003218	0.143937	0.004403	-0.015277	-0.056079	0.017160	0.004450
NA19328	0.239542	0.013975	0.005838	0.009366	0.106394	0.030687	0.003186	-0.029512	0.044203	0.003745
NA19331	0.237393	0.017073	0.004962	0.005131	0.201653	-0.182925	0.106795	0.061924	0.761200	-0.562611
NA19332	0.233680	0.005953	-0.003805	0.008614	0.181961	-0.019082	-0.046857	0.007817	0.103699	0.154173
NA19334	0.234380	0.017372	0.007054	0.003688	0.183561	-0.171688	0.105378	0.062512	0.709142	-0.515023
NA19338	0.233728	0.009796	0.010339	-0.003973	0.155796	0.037605	-0.076768	0.030034	-0.050999	-0.014842
NA19346	0.223676	0.012998	0.000175	-0.006975	0.316614	0.139386	0.011290	-0.047413	-0.025280	0.637987
NA19347	0.237599	0.013195	0.009570	-0.001624	0.224177	0.039296	-0.076815	0.033957	-0.027080	0.049939
NA19350	0.223425	0.015925	-0.003073	0.009011	0.243518	0.097232	0.266044	-0.243562	-0.226923	-0.210183
NA19351	0.236404	0.019089	-0.003942	0.014365	0.141432	0.006755	-0.017945	-0.005929	0.033388	0.071127
NA19355	0.188531	-0.007161	0.002999	-0.015033	0.251222	0.061314	-0.271389	0.158142	-0.109742	-0.205195
NA19360	0.195044	0.009144	0.000896	-0.025201	0.303836	0.206171	-0.551823	0.216333	-0.196025	-0.295313
NA19372	0.244837	0.019176	-0.002580	0.002789	0.158924	0.041134	-0.019091	-0.065264	-0.008731	0.111341
NA19374	0.198194	0.008378	0.005035	0.004642	0.303908	0.132379	0.946252	1.212581	-0.234868	-0.129419
NA19375	0.204871	0.004744	0.008031	0.002582	0.178638	0.002333	0.028589	0.035388	-0.028658	0.058088
NA19376	0.211363	0.009097	0.005489	0.005341	0.236958	0.144914	0.411289	-0.486362	-0.430057	-0.379131
NA19377	0.224360	-0.004387	0.006497	-0.003984	0.147267	-0.009806	-0.037118	0.002527	0.025193	0.105711
NA19378	0.248192	0.013496	0.005199	0.011458	0.255298	0.066178	0.108506	-0.046238	0.182810	0.368783
NA19379	0.234002	0.016061	0.013040	-0.005129	0.095943	-0.006888	-0.003564	0.028668	-0.001084	0.043023
NA19380	0.233397	0.012535	0.015814	-0.006597	0.237793	0.041032	0.059582	0.032176	0.010186	0.114861
NA19383	0.234478	0.019546	-0.001787	0.003002	0.221946	0.127272	0.130136	-0.403712	-0.055597	-0.158063
NA19384	0.228561	0.006100	-0.009010	0.010716	0.085887	-0.048532	-0.017681	-0.026164	0.042564	0.026771
NA19385	0.210997	0.000531	0.009212	-0.018258	0.204857	0.015959	-0.047759	-0.076937	0.111648	0.145038
NA19390	0.228024	0.008701	0.008305	0.017651	0.120802	-0.012710	-0.001507	-0.029560	-0.004153	-0.009993
NA19391	0.230383	0.017825	-0.002204	0.000581	0.113227	-0.027507	0.034441	-0.008398	0.002485	0.032624
NA19393	0.235746	0.022670	0.002761	-0.002084	0.157591	0.034580	-0.034412	-0.003084	0.015746	0.078702
NA19394	0.222999	0.016641	0.004156	0.002819	0.147154	0.024617	-0.025313	-0.035467	0.063937	0.135694
NA19395	0.225951	0.008870	0.007326	-0.008958	0.167409	0.008891	-0.003972	0.016973	0.045774	0.154100
NA19397	0.192508	0.004600	0.003909	0.002108	0.228526	0.119941	0.402771	-0.410939	-0.415591	-0.374346
NA19399	0.226208	0.010059	0.003525	0.014998	0.135881	-0.008926	0.105313	-0.045483	-0.087711	0.009044
NA19401	0.229381	0.011319	0.000575	0.008136	0.105525	0.001369	-0.006567	-0.024651	-0.035632	0.034466
NA19403	0.224596	0.007156	0.012762	0.013855	0.114381	0.016454	-0.018677	-0.033283	0.037435	0.038368
NA19404	0.205546	0.005896	-0.002726	-0.003247	0.174162	0.033405	-0.090943	0.005233	-0.008577	-0.006250
NA19428	0.197950	0.005341	0.005757	0.009208	0.270484	0.110837	-0.079493	-0.033728	0.003293	0.112994
NA19429	0.232865	0.017701	-0.002983	0.005860	0.102472	-0.018134	0.000034	0.010720	-0.019309	0.076382
NA19430	0.226809	0.007967	0.009358	-0.003537	0.194957	0.030667	0.012636	-0.168687	0.031111	-0.048618
NA19431	0.228847	0.024299	0.006403	-0.000205	0.115409	-0.021555	-0.005654	-0.002423	-0.029288	0.055416
NA19434	0.215260	0.012736	0.004453	-0.018384	0.119276	0.000859	-0.039249	-0.003568	0.012898	0.044201
NA19435	0.205674	0.007576	0.005454	0.008030	0.176141	0.038715	0.045016	0.041189	-0.007367	0.002265
NA19436	0.185861	0.015701	0.005623	-0.003925	0.106361	0.015079	-0.027318	-0.004911	-0.009913	-0.018553
NA19437	0.210139	-0.001426	0.001824	0.005092	0.137958	0.007872	-0.009062	-0.017477	0.071183	0.121430
NA19438	0.209395	0.004158	0.004613	-0.012929	0.117297	-0.003731	-0.012043	0.022358	-0.021205	0.065187
NA19439	0.227983	0.001822	0.011228	-0.012634	0.145161	0.023623	-0.046155	0.009809	0.086574	0.060602
NA19440	0.202738	0.011992	0.006253	-0.010349	0.109757	0.035647	-0.018808	0.013498	0.000660	0.027203
NA19443	0.235716	0.018765	0.004332	0.003731	0.144576	0.008111	0.022683	0.034963	-0.016424	0.024969
NA19445	0.222829	0.011992	0.002854	0.000420	0.142778	0.006072	0.004417	-0.070832	-0.007831	-0.007856
NA19446	0.245143	0.009600	0.003118	-0.010587	0.115764	-0.007359	0.003888	0.017584	0.002410	0.059005
NA19448	0.208832	0.009069	0.002587	0.001295	0.108407	0.065113	0.009176	-0.003127	0.010947	0.041143
NA19449	0.245430	0.010470	0.013974	0.001400	0.144362	-0.032299	0.015655	0.028169	0.053372	0.075527
NA19451	0.220559	0.011329	-0.006166	-0.004163	0.134683	-0.006654	0.002460	0.003882	0.012800	0.053589
NA19452	0.206046	0.012027	-0.004798	-0.001033	0.129911	-0.028245	-0.005942	0.010205	-0.008393	0.050149
NA19454	0.215680	0.009043	-0.001026	-0.003801	0.224343	0.076376	0.108438	-0.111710	0.066358	0.117895
NA19455	0.211894	0.000602	0.006122	-0.002792	0.159973	0.015575	-0.002877	-0.033751	0.026570	0.075708
NA19456	0.206775	0.017310	0.001229	0.001845	0.151099	0.013203	0.045590	-0.056977	0.000268	0.054427
NA19457	0.215002	0.010291	-0.004306	0.002429	0.116746	-0.032436	0.022868	-0.058566	0.021794	0.105947
NA19461	0.197231	0.005319	-0.002324	-0.002455	0.092821	0.010809	0.003304	0.010319	-0.008833	0.005930
NA19462	0.224771	0.018670	0.009183	0.000696	0.145285	0.019764	-0.004466	-0.064515	0.018297	0.091735
NA19463	0.228005	0.010297	-0.012030	0.006114	0.138145	-0.004495	-0.013217	-0.024297	0.018319	0.066740
NA19466	0.203574	0.011120	0.003112	-0.015861	0.117129	-0.000719	0.005472	0.002858	0.036927	0.017009
NA19467	0.223760	0.013003	0.003934	0.000167	0.138349	0.041557	-0.070408	-0.030252	0.008699	0.025906
NA19468	0.217129	0.008553	0.009739	-0.005783	0.189697	0.070040	-0.044309	0.006312	-0.022062	0.026577
NA19471	0.202887	0.004943	0.009162	0.006356	0.159730	0.053769	-0.041089	0.052893	0.001921	-0.064998
NA19472	0.229613	0.007083	-0.005857	-0.000464	0.141972	-0.006372	-0.056260	-0.023107	0.105818	0.052018
NA19473	0.224077	0.008836	-0.002680	-0.005569	0.107442	-0.011190	0.040823	-0.024950	0.003211	0.010475
NA19474	0.147313	0.001716	-0.001355	-0.013019	0.088259	-0.008147	-0.004701	-0.023026	0.006255	0.036505
NA19475	0.214390	0.017724	0.000888	-0.003577	0.133686	-0.000954	-0.026038	-0.010097	-0.047472	0.036656
NA19625	0.063874	-0.040719	-0.033806	-0.006807	-0.002722	0.008102	0.001906	-0.017353	-0.011144	-0.005729
NA19648	-0.076085	-0.086722	-0.026750	-0.034879	-0.004158	0.001264	0.001754	0.001883	-0.000484	-0.001691
NA19649	-0.074168	-0.093148	-0.045779	-0.020309	0.002729	0.005052	-0.002930	0.000444	-0.003290	-0.006284
NA19651	-0.087621	-0.057736	-0.064997	0.096818	-0.002824	-0.004111	0.000079	0.000179	0.000178	0.005577
NA19652	-0.070322	-0.059674	-0.053737	0.029025	0.000762	-0.001005	-0.002260	-0.000641	-0.001292	0.000460
NA19654	-0.079291	-0.031183	-0.056123	0.079587	0.001102	-0.004842	-0.004144	0.003375	-0.003888	0.002489
NA19655	-0.072909	-0.035559	-0.063325	0.104424	0.002202	-0.008014	0.002579	0.003557	0.004117	-0.001524
NA19657	-0.081045	-0.013661	-0.075292	0.102547	0.001382	-0.000787	-0.000942	-0.000782	0.003128	0.001079
NA19658	-0.044667	-0.010895	-0.070412	0.109604	-0.003713	0.004128	0.000734	0.000172	-0.002569	-0.002949
NA19661	-0.083920	-0.020877	-0.079848	0.103225	0.000015	-0.000351	-0.001035	-0.001097	0.000189	0.000281
NA19663	-0.081381	-0.012082	-0.078322	0.113578	0.001674	0.001454	0.000927	0.000847	0.000060	-0.000735
NA19664	-0.080214	-0.029517	-0.058603	0.021920	0.001083	-0.001797	-0.001728	-0.000886	-0.000697	0.002297
NA19669	-0.080753	-0.015948	-0.057283	0.042239	0.002159	0.002526	-0.004329	-0.000198	-0.001559	-0.000026
NA19670	-0.031165	-0.015914	-0.062225	0.096656	0.001663	0.004491	-0.010035	0.009837	-0.002330	-0.003780
NA19676	-0.085847	-0.050707	-0.055363	0.008519	0.000584	0.000838	-0.000504	-0.001545	-0.003360	0.001303
NA19678	-0.061359	-0.049515	-0.057823	0.002260	0.000698	0.006025	-0.002156	-0.000221	-0.005535	0.001583
NA19679	-0.067869	-0.064606	-0.025029	-0.002012	0.001526	-0.002201	0.002321	0.000684	-0.001019	-0.000314
NA19681	-0.086202	0.009734	-0.069635	0.111810	0.002691	-0.002006	-0.005438	0.001786	0.000611	-0.003049
NA19682	-0.067063	-0.020106	-0.058505	0.090563	0.002891	-0.004610	-0.003602	0.000947	-0.003442	-0.000126
NA19684	-0.071259	-0.060760	-0.061074	0.075921	-0.001258	-0.000472	-0.001370	0.001958	-0.000499	0.002024
NA19700	0.130619	-0.022481	-0.013229	-0.010402	-0.021894	0.000778	-0.015726	-0.002967	-0.004083	-0.007137
NA19701	0.202783	0.019333	-0.006667	0.009765	-0.041634	-0.056338	-0.008830	0.015860	-0.018429	-0.006448
NA19703	0.219777	0.011635	0.008956	-0.005042	0.055939	-0.115210	-0.034756	-0.026421	-0.006429	0.042657
NA19704	0.234989	0.012027	-0.008780	-0.002426	-0.021995	0.017291	-0.008441	-0.001151	-0.003968	0.002380
NA19707	0.064868	-0.039045	-0.024798	-0.025564	-0.006284	-0.023471	-0.006467	0.004596	-0.009005	-0.013768
NA19711	0.198831	-0.004978	-0.005568	-0.004299	-0.025946	-0.024584	-0.003045	0.006082	-0.029991	-0.006691
NA19712	0.146867	-0.015414	-0.009920	-0.003160	-0.008198	-0.032262	-0.007328	0.000368	0.011008	-0.017018
NA19713	0.168337	-0.006673	-0.018239	-0.023704	0.026678	-0.060112	0.013149	0.005227	-0.001614	-0.018443
NA19716	-0.081538	-0.046235	-0.061020	0.065140	0.000673	0.001160	0.000279	-0.001442	-0.001634	0.001490
NA19717	-0.100112	0.009855	-0.091933	0.187948	-0.000594	-0.001206	-0.003132	0.001008	-0.001141	-0.002245
NA19719	-0.059653	-0.055293	-0.060031	0.042796	0.004403	-0.001791	0.000664	-0.000039	0.000149	-0.004907
NA19720	-0.066411	-0.019973	-0.069629	0.082856	-0.001797	0.003572	-0.005490	0.002722	-0.004912	-0.000758
NA19722	-0.008056	-0.039291	-0.040186	0.015802	-0.014731	0.018095	0.008220	-0.002827	0.011708	-0.006300
NA19723	-0.080244	-0.009679	-0.063962	0.123245	0.000405	0.005740	-0.001261	0.001989	-0.001848	0.003914
NA19725	-0.032684	-0.044519	-0.043396	0.001635	0.002625	0.001581	-0.004691	0.009275	-0.006215	-0.003118
NA19726	-0.096799	0.024947	-0.102362	0.179370	0.002436	-0.005539	-0.002638	0.002589	0.002584	-0.003031
NA19728	-0.065740	-0.001050	-0.064736	0.114914	0.006816	-0.001002	-0.001578	-0.001657	0.000990	0.005075
NA19729	-0.091223	-0.060799	-0.048116	0.078966	-0.006358	-0.004458	-0.002961	0.001534	0.003450	-0.000753
NA19731	-0.090274	0.008201	-0.074869	0.148414	-0.001567	0.001320	-0.005209	0.005090	0.000098	0.002221
NA19732	-0.102848	0.017332	-0.099971	0.191661	0.002353	0.001967	-0.002618	0.002310	-0.000105	0.000157
NA19734	-0.084844	-0.033523	-0.049087	0.070533	-0.004632	-0.006248	0.002299	0.000362	0.001740	0.000294
NA19735	-0.092977	-0.029002	-0.062971	0.098081	0.005519	0.000620	-0.007360	0.003361	-0.001338	0.004118
NA19740	-0.077153	-0.032211	-0.060195	0.061803	0.006130	0.001422	-0.004106	0.000927	-0.005705	-0.001773
NA19741	-0.098405	0.051151	-0.076960	0.155085	0.003266	-0.001268	-0.002463	0.004702	0.001609	0.006846
NA19746	-0.065269	-0.029267	-0.069012	0.049802	0.004497	-0.008268	-0.001978	0.001368	0.001969	-0.006769
NA19747	-0.085142	-0.005859	-0.060490	0.111679	-0.000295	-0.002324	-0.001497	0.002593	-0.000509	0.000719
NA19749	-0.095642	0.061764	-0.024230	0.027986	0.002580	0.000874	0.003990	0.000524	0.000048	0.003105
NA19750	-0.064819	-0.071865	-0.051383	0.009094	-0.002499	-0.006497	0.000907	0.006302	0.000372	0.004411
NA19752	-0.081020	-0.021354	-0.074798	0.095100	0.003288	-0.003944	-0.000807	0.002380	-0.002875	0.000037
NA19755	-0.083325	-0.024877	-0.054929	0.061141	0.002576	-0.002361	-0.001766	0.001572	-0.000451	-0.004557
NA19756	-0.051881	-0.017348	-0.069973	0.084712	0.001614	0.004785	0.000409	-0.003714	-0.002389	-0.001964
NA19758	-0.092035	0.012116	-0.073181	0.102151	0.001281	0.001433	-0.003510	-0.002731	0.003794	-0.002015
NA19759	-0.099910	0.000965	-0.088819	0.141687	-0.000327	-0.006471	-0.001901	0.002790	0.002153	0.001540
NA19761	-0.090750	0.002537	-0.078769	0.131525	0.001798	0.001381	-0.002155	-0.000765	-0.002005	0.002485
NA19762	-0.077429	-0.036912	-0.057181	0.082957	0.004150	-0.003957	0.002999	-0.002977	0.001850	-0.001216
NA19764	-0.080901	0.019454	-0.066337	0.158167	-0.002947	-0.002953	-0.003156	0.005894	0.000975	0.000608
NA19770	-0.084682	-0.040453	-0.074057	0.136437	0.001528	0.004582	0.001826	0.000040	0.002555	-0.000411
NA19771	-0.069715	-0.053615	-0.043346	0.008820	0.002508	-0.000408	0.002831	0.002300	-0.005415	0.000663
NA19773	-0.074264	-0.048079	-0.047622	0.002616	-0.000669	0.001723	-0.002860	0.000879	0.004078	-0.005211
NA19774	-0.047899	-0.022475	-0.065944	0.120574	-0.002005	-0.012116	-0.005203	0.002913	-0.002531	-0.002159
NA19776	-0.054455	-0.016551	-0.064198	0.069123	0.005458	0.015282	-0.004690	-0.000594	0.015424	-0.004128
NA19777	-0.063536	-0.043417	-0.066473	0.115818	-0.004781	0.001579	-0.001660	0.000032	-0.000046	0.001225
NA19779	-0.079551	-0.050178	-0.071739	0.070621	0.001398	0.001726	-0.002731	0.001942	0.000224	-0.000768
NA19780	-0.057249	-0.071095	-0.040874	-0.003611	-0.002804	0.003189	-0.002910	-0.003438	0.000038	-0.000462
NA19782	-0.090296	-0.006134	-0.076370	0.139389	-0.001597	-0.002475	-0.001285	0.001896	0.000763	0.001371
NA19783	-0.100085	0.035861	-0.106275	0.198371	0.001704	0.000280	-0.005260	0.004936	-0.004070	0.000410
NA19785	-0.070865	-0.041361	-0.064604	0.050444	0.002994	0.002853	-0.001137	-0.002041	-0.005042	-0.002245
NA19786	-0.079351	-0.022905	-0.082792	0.139117	-0.002732	-0.003307	-0.003955	0.004685	-0.002391	-0.000202
NA19788	-0.092687	0.012732	-0.090625	0.189901	0.004839	0.002123	0.000279	0.002937	0.004400	0.000282
NA19789	-0.068087	-0.019024	-0.060666	0.066440	0.004060	0.005813	0.001598	-0.000058	-0.008148	-0.001021
NA19792	-0.030091	-0.051825	-0.015529	-0.011433	-0.002208	0.013841	0.002157	-0.006860	0.002827	0.003753
NA19794	-0.072828	-0.029272	-0.066812	0.097106	-0.001798	-0.002322	-0.001493	0.000764	-0.000252	-0.000408
NA19795	-0.097492	-0.013751	-0.094883	0.134142	0.003917	-0.001574	-0.000101	0.001010	-0.003033	0.002798
NA19818	0.210371	0.016383	-0.004549	0.004414	-0.029220	-0.012910	-0.021222	0.014681	-0.007612	-0.021227
NA19819	0.172716	0.003134	-0.002665	-0.013563	-0.017282	0.013848	-0.020651	0.001723	0.023547	-0.019082
NA19834	0.149670	-0.016055	-0.010977	-0.023122	-0.022009	-0.008119	-0.002180	-0.015403	-0.028009	0.016840
NA19835	0.153742	-0.003162	-0.007776	0.018523	0.030747	-0.054383	0.007407	-0.006594	-0.029674	0.020956
NA19900	0.194203	-0.003675	-0.013627	0.022760	-0.008122	0.032862	-0.017639	-0.012383	-0.020960	0.014519
NA19901	0.125658	0.010715	-0.034231	0.087534	0.042922	-0.018111	0.030498	-0.014281	-0.035125	-0.004230
NA19904	0.240421	0.015708	0.000123	0.005846	-0.023474	-0.033404	0.013169	0.004078	-0.012435	0.008839
NA19908	0.200353	-0.008321	0.010987	-0.004899	-0.013277	0.004807	0.014708	-0.039485	-0.015966	0.004332
NA19909	0.224989	0.016214	-0.012448	0.001449	-0.013568	-0.048165	-0.006016	0.005981	-0.001734	-0.006612
NA19913	0.227330	0.010342	0.002250	-0.010849	-0.009561	-0.002849	0.019677	0.007434	-0.004463	0.011132
NA19914	0.187455	0.014078	-0.008060	-0.004549	0.009934	0.001003	0.014349	0.045094	-0.002403	0.003448
NA19916	0.238389	0.009356	0.001056	0.010203	0.082465	0.045755	0.034661	-0.001200	-0.066593	0.070308
NA19917	0.220015	0.015965	0.002985	-0.003569	-0.034753	0.006251	-0.002244	-0.004500	-0.022105	-0.005073
NA19920	0.232009	0.025262	-0.007504	-0.005944	-0.019433	-0.056558	0.021152	0.008550	-0.040553	-0.031115
NA19921	0.074882	-0.030452	-0.017845	-0.033214	-0.023463	-0.013641	0.001444	-0.005914	-0.005506	-0.009300
NA19922	0.208299	-0.015085	-0.010196	-0.012369	-0.007976	-0.033545	0.004578	0.004614	0.019935	-0.021855
NA19923	0.099107	-0.043319	-0.007548	-0.011858	-0.007743	0.032398	-0.010570	-0.001111	-0.008246	0.001936
NA19982	0.067044	-0.040256	-0.022327	-0.024928	-0.008905	0.013540	0.001125	-0.005156	0.007983	0.005000
NA19984	0.207582	-0.000799	0.001891	-0.013313	-0.020096	0.001294	-0.003542	0.012498	0.020883	-0.012867
NA20126	0.087940	-0.030400	-0.013282	0.006185	-0.020001	-0.008848	-0.016086	0.004393	-0.010880	-0.003391
NA20127	0.036075	-0.059936	-0.021212	-0.035377	0.000649	-0.012930	0.004888	-0.004373	0.008137	0.001441
NA20274	-0.072602	-0.027344	-0.042855	0.066307	-0.002444	-0.001160	-0.004945	0.001219	-0.001690	-0.000057
NA20276	0.125381	-0.037006	-0.004691	-0.021574	-0.005221	0.009139	0.001028	0.011144	0.007270	-0.001841
NA20278	0.085398	-0.041837	-0.015781	-0.014979	-0.031808	0.004851	-0.006040	0.004142	-0.001060	-0.011487
NA20281	0.226842	0.004669	-0.006825	-0.003079	0.010915	-0.001559	-0.024449	-0.002845	-0.033012	0.011442
NA20282	0.054650	-0.054160	-0.029964	-0.028035	-0.024039	0.018945	-0.006048	0.002412	-0.010069	-0.005250
NA20287	0.201957	0.004561	-0.005634	0.008107	-0.000737	-0.016410	-0.009925	0.011940	-0.013812	-0.018505
NA20289	0.027668	-0.062240	-0.007266	0.004778	-0.003572	-0.020732	-0.001831	0.001412	-0.004417	0.000756
NA20291	0.247959	0.017809	-0.003956	0.002785	-0.036042	0.058709	0.036952	-0.065094	-0.046746	-0.041853
NA20294	0.126123	-0.028053	-0.014748	-0.005652	-0.008615	-0.027307	-0.008048	0.013858	-0.004220	-0.003945
NA20296	0.116723	0.009162	0.009325	-0.011533	0.008054	-0.032316	0.003350	-0.010880	-0.001317	0.001468
NA20298	0.191500	0.000967	-0.001930	-0.013192	-0.014275	-0.008498	-0.028732	0.010021	0.003160	-0.019474
NA20299	0.007455	-0.018898	-0.042468	0.047440	-0.006517	-0.000715	-0.004664	0.002248	0.009136	0.022599
NA20314	-0.089359	-0.035929	-0.072451	0.103128	-0.002510	-0.001463	-0.002251	0.004290	-0.004597	0.004806
NA20317	0.130200	-0.022037	-0.013700	-0.019685	0.044459	-0.016393	0.003172	-0.018264	0.001752	0.001239
NA20318	0.118783	-0.021176	-0.004609	-0.019107	0.008740	-0.015519	0.005133	-0.007037	0.004511	-0.010230
NA20320	0.125920	-0.017649	-0.006387	-0.014052	-0.025736	-0.040745	-0.003937	0.022101	0.008063	-0.005609
NA20321	0.217004	0.015086	-0.000078	-0.006948	-0.040385	-0.047501	-0.012980	0.032183	0.017205	-0.015323
NA20332	0.137746	-0.012278	-0.007761	-0.011542	0.001877	-0.022920	-0.009125	0.000385	-0.029230	-0.023826
NA20334	0.045292	-0.044495	-0.011549	-0.007227	-0.006386	-0.024599	-0.006499	-0.005493	0.013635	-0.010860
NA20339	0.248602	0.027542	0.002023	0.008517	0.032647	-0.050252	0.000610	0.002652	0.029327	-0.019183
NA20340	0.247080	0.010545	0.006889	0.006815	0.013934	-0.002006	-0.036985	0.007370	-0.019306	0.037124
NA20342	0.108491	-0.027729	-0.009937	-0.015385	0.016769	-0.044637	-0.005290	0.001809	0.020379	-0.013505
NA20346	0.154065	-0.013866	-0.011296	0.009311	-0.008148	-0.009066	-0.009729	0.009345	0.007017	0.027319
NA20348	0.219454	0.014949	-0.010926	0.002580	-0.033745	0.037966	0.001908	0.016323	-0.001472	0.017802
NA20351	0.146768	-0.019540	-0.010360	-0.010853	-0.001012	-0.057459	-0.005054	0.000550	-0.001823	-0.020871
NA20355	0.168808	-0.017267	-0.005219	-0.004949	-0.020439	0.006937	0.008266	-0.021901	0.035506	0.014345
NA20356	0.191692	-0.001103	0.004446	-0.000934	0.016028	-0.056853	-0.018179	0.007517	0.003037	0.023676
