sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19042	0.176466	-0.006989	0.002125	0.009385	0.159670	0.095093	0.081270	-0.014869	0.039129	0.069448
NA19043	0.230678	0.008561	0.006375	-0.010883	0.183253	0.106685	-0.180538	-0.394078	-0.410730	0.216734
NA19054	-0.103190	0.129258	-0.025469	-0.020303	0.001331	0.003528	-0.000963	-0.001398	0.000774	0.000734
NA19055	-0.099801	0.113318	-0.008388	-0.027782	-0.000897	-0.001685	-0.001029	0.000912	0.003070	0.003949
NA19056	-0.103310	0.119475	-0.032123	-0.010586	-0.000064	0.001154	-0.001792	-0.001020	-0.001567	0.000160
NA19057	-0.098763	0.126283	-0.032459	0.005321	0.003866	0.003408	0.000799	0.000309	0.004923	0.005215
NA19058	-0.099600	0.122106	-0.017622	-0.023166	0.001970	0.000389	0.003888	0.004182	-0.000527	0.003065
NA19059	-0.102014	0.113528	-0.023171	-0.020656	0.000718	-0.000054	0.000303	0.001152	0.002202	-0.002171
NA19060	-0.097198	0.120145	-0.017571	-0.028921	-0.001329	0.000266	0.000752	0.000969	0.002386	0.002354
NA19062	-0.099994	0.126218	-0.027417	-0.013402	-0.001354	-0.000834	0.002824	0.003386	-0.001755	0.004057
NA19063	-0.095055	0.147813	-0.036501	-0.032981	-0.001231	0.001075	-0.003405	-0.001890	0.001383	-0.002255
NA19064	-0.105677	0.112823	-0.006540	-0.013679	0.001322	0.000971	0.003034	0.002908	-0.002002	0.003538
NA19065	-0.097105	0.126387	-0.022095	-0.027748	0.000450	0.003793	-0.001800	0.002296	0.002804	0.005672
NA19066	-0.098701	0.133262	-0.031067	-0.040836	0.003318	-0.003159	-0.001125	0.001014	-0.001774	-0.000793
NA19067	-0.104043	0.145435	-0.028598	-0.015782	0.003249	0.002037	0.000146	-0.000828	-0.000512	0.001738
NA19068	-0.104067	0.135876	-0.026598	-0.025314	-0.002406	0.002179	-0.001802	-0.002791	-0.005180	0.002366
NA19070	-0.099161	0.130537	-0.015731	-0.027166	0.000114	0.003866	-0.001124	-0.001761	-0.003278	-0.000117
NA19072	-0.101757	0.113935	-0.013108	-0.020634	-0.006995	0.005204	-0.001576	-0.000013	0.005395	0.000237
NA19074	-0.105511	0.108062	-0.031557	-0.001317	0.002227	-0.001312	0.001494	0.000211	0.002182	0.002061
NA19075	-0.104125	0.126451	-0.019954	-0.020578	0.004115	-0.000612	-0.003264	-0.002511	-0.003731	0.003040
NA19076	-0.102473	0.133534	-0.025620	-0.015327	-0.002813	0.001212	-0.000280	0.000281	-0.003975	-0.002215
NA19077	-0.097701	0.124438	-0.021062	0.009606	0.000742	-0.002254	0.001308	0.000746	0.001967	0.001014
NA19078	-0.094692	0.155335	-0.027212	-0.007385	0.000233	0.009836	-0.001580	-0.003016	-0.001517	-0.000922
NA19079	-0.092613	0.126969	-0.010438	-0.013326	-0.000055	-0.001913	0.000843	-0.001351	-0.001959	-0.001349
NA19080	-0.098703	0.099687	-0.014178	-0.014992	-0.003806	0.004746	0.001314	0.001938	0.006134	0.001048
NA19081	-0.101856	0.123665	-0.004227	-0.001143	0.001369	-0.000233	0.000104	0.003262	0.001471	0.000899
NA19082	-0.104937	0.135004	-0.023293	-0.024389	-0.000235	-0.001563	0.002687	-0.002834	-0.004020	0.003842
NA19083	-0.097559	0.117420	-0.020290	0.000135	-0.002142	0.000770	-0.000782	-0.003737	-0.004946	-0.001902
NA19084	-0.090987	0.113558	-0.022994	-0.028390	0.001067	0.000847	0.004153	-0.000195	0.003847	-0.002120
NA19085	-0.103112	0.119417	-0.005169	-0.022629	0.000669	0.000591	0.002400	0.000341	-0.003668	0.000235
NA19086	-0.100128	0.118053	-0.017391	-0.019137	-0.000838	-0.000837	0.002576	0.004894	0.000138	0.005766
NA19087	-0.099528	0.121672	-0.027234	-0.003483	0.001824	0.002190	0.004263	0.002204	-0.001883	0.007926
NA19088	-0.095803	0.122257	-0.029373	-0.017154	-0.000340	0.001482	0.001033	0.002363	0.004020	-0.000161
NA19089	-0.096441	0.117278	-0.014788	-0.015090	-0.002666	0.003971	0.000476	0.003171	-0.002161	0.000678
NA19090	-0.106014	0.137386	-0.022656	-0.020579	0.000558	0.000084	0.002941	0.001659	-0.002818	0.003572
NA19091	-0.100554	0.122946	-0.015765	-0.040122	-0.001355	0.002476	0.001659	0.000760	-0.002356	0.003178
NA19092	0.233770	0.011766	0.010289	-0.002677	-0.010094	-0.057240	0.029752	-0.014731	-0.030499	-0.009032
NA19093	0.239226	0.016407	-0.007908	-0.007995	-0.009414	-0.028649	-0.001513	0.001370	0.019243	0.019595
NA19095	0.239470	0.014830	-0.006285	-0.003601	-0.000263	-0.044985	0.009419	-0.004610	-0.029081	-0.009117
NA19096	0.253263	0.017458	0.009448	0.011515	0.004025	-0.119934	0.018161	-0.000524	-0.003355	-0.034606
NA19098	0.217416	0.017428	-0.005314	-0.008278	-0.018063	-0.037561	0.022569	-0.018204	-0.013517	0.004438
NA19099	0.245396	0.016878	0.003586	0.004107	-0.022687	-0.054433	0.002140	0.001673	-0.013476	0.011607
NA19102	0.231752	0.009845	-0.000460	-0.000061	-0.034829	-0.074896	0.001605	0.003412	0.012518	-0.014031
NA19107	0.245179	0.029896	-0.003297	0.007818	0.000559	-0.083489	-0.010042	0.011052	-0.004675	0.018893
NA19108	0.227303	0.019584	-0.004023	-0.002281	-0.020208	-0.084984	0.006899	0.004998	0.002304	-0.012218
NA19113	0.234601	0.010915	0.000645	-0.003659	-0.026697	-0.056492	-0.004078	0.000685	-0.016326	0.001379
NA19114	0.222173	0.020032	0.003115	0.002467	-0.023160	-0.064684	0.006923	-0.012042	-0.014582	-0.023989
NA19116	0.242718	0.012107	0.006887	0.002805	-0.004499	-0.087308	0.011150	0.019571	-0.008207	0.005025
NA19117	0.232931	0.007507	0.002775	-0.006723	-0.017198	-0.111446	0.013826	0.004384	-0.015159	-0.022184
NA19118	0.198325	0.011366	-0.000543	-0.008652	-0.009329	-0.010133	0.005557	-0.006226	-0.018727	0.006923
NA19119	0.242358	0.016701	0.004845	0.004997	-0.032366	-0.091507	0.014273	0.013789	-0.031390	-0.012504
NA19121	0.232042	0.017223	-0.002499	0.004688	-0.013916	-0.046732	0.003993	0.012093	-0.011657	-0.004758
NA19129	0.226179	0.005354	0.000979	-0.004114	-0.026076	-0.033784	0.002210	0.000882	-0.009087	0.002251
NA19130	0.235414	0.010895	-0.007885	0.002832	-0.002377	-0.055696	0.006763	-0.011707	-0.017417	0.005909
NA19131	0.245599	0.017408	-0.005286	0.004435	-0.047957	-0.046565	0.009183	0.030187	-0.001859	0.017488
NA19137	0.235187	0.014447	0.002063	0.008444	-0.012457	-0.049882	0.008729	0.009917	-0.017871	0.010437
NA19138	0.226501	0.019127	-0.001824	0.005206	-0.023925	-0.045997	0.000710	-0.002851	-0.002216	-0.002304
NA19141	0.235183	0.018825	-0.000075	-0.002696	-0.002355	-0.067490	0.001816	0.005241	-0.017204	-0.017604
NA19143	0.233742	0.012726	0.006625	-0.013302	-0.012557	-0.067310	-0.006984	-0.000261	-0.012734	0.006398
NA19144	0.252644	0.012799	0.000827	0.012074	-0.000461	-0.050255	0.018374	0.049704	0.013775	0.000220
NA19146	0.237400	0.013129	-0.003822	-0.007333	-0.015227	-0.071457	0.003373	-0.015140	-0.031476	0.022022
NA19147	0.240779	0.008276	0.007536	0.004658	0.012516	-0.053182	0.006022	-0.000362	0.031116	-0.022020
NA19149	0.232616	0.009476	0.002004	0.002192	-0.026727	-0.008051	-0.011127	0.002454	-0.011043	-0.012853
NA19152	0.243512	0.014753	-0.000502	0.017272	-0.036360	-0.028463	-0.003175	0.025733	-0.008403	0.022650
NA19153	0.218361	0.016930	0.004533	-0.002145	-0.008963	-0.054552	0.001111	-0.009559	-0.012156	-0.027912
NA19159	0.241355	0.014165	0.003881	-0.002591	-0.043121	-0.064714	0.014573	0.003850	-0.009486	-0.009079
NA19160	0.241704	0.014566	0.004693	-0.003221	-0.009420	-0.076767	0.012388	-0.003150	-0.042064	0.015740
NA19171	0.231486	0.016012	-0.006802	-0.007766	-0.015917	-0.042793	0.018838	-0.003717	-0.013408	-0.033446
NA19172	0.231782	0.006040	0.007883	-0.011055	-0.009324	-0.064595	0.009661	-0.002777	-0.029002	0.014613
NA19175	0.232196	0.019618	-0.001100	-0.004895	-0.019900	-0.044443	0.002692	0.000440	-0.025139	-0.009985
NA19184	0.247341	0.012620	-0.005377	-0.003842	0.006268	-0.073306	-0.013278	-0.000167	-0.000313	0.016475
NA19185	0.227352	0.016832	-0.007263	-0.002152	-0.001330	-0.078784	0.029522	0.009718	-0.019780	0.013928
NA19189	0.227451	0.016718	0.001174	0.012154	-0.011567	-0.049801	0.002401	-0.003938	-0.003489	-0.002249
NA19190	0.237929	0.017755	0.003819	0.003622	-0.023753	-0.045984	0.009040	-0.012255	-0.005892	-0.015112
NA19197	0.234550	0.007158	-0.001547	-0.006460	-0.003664	-0.076360	-0.012560	-0.012066	-0.027728	-0.004116
NA19198	0.226984	0.008305	0.002800	-0.010830	-0.030397	-0.057543	0.005963	-0.021086	-0.035328	0.017942
NA19200	0.216873	0.016959	0.002624	-0.004948	-0.013721	-0.042199	0.005577	-0.006285	-0.008861	-0.009390
NA19201	0.231283	0.017272	-0.002881	0.017798	-0.014410	-0.046054	0.002176	-0.002735	-0.015346	-0.001327
NA19204	0.229076	0.007400	0.000285	-0.007242	-0.020638	-0.103108	0.008295	0.007115	-0.025279	0.000677
NA19206	0.221158	0.008751	0.003541	-0.003533	-0.007695	-0.051608	0.004610	-0.008449	-0.021139	-0.014472
NA19207	0.233103	0.005306	0.005596	0.006578	-0.043227	-0.060847	0.012019	0.004514	-0.044187	-0.017409
NA19209	0.220533	0.005975	-0.000037	-0.009786	-0.008982	-0.034106	0.001043	-0.012391	0.002423	0.014045
NA19210	0.244598	0.014767	0.001178	0.007783	-0.010189	-0.054235	0.012214	0.008071	-0.007526	-0.021587
NA19213	0.232617	0.016844	-0.007031	0.004734	-0.032128	-0.072093	0.017966	0.003423	-0.008104	-0.027661
NA19214	0.245835	0.010310	0.001642	0.008445	-0.040886	-0.037628	0.025699	0.037137	-0.018883	0.030079
NA19222	0.254162	0.018421	0.006243	-0.006001	-0.002980	-0.017163	0.009151	0.006373	-0.012549	-0.014166
NA19223	0.245294	0.016710	0.014085	0.002686	-0.015284	-0.028905	0.005679	0.012552	-0.016484	-0.011969
NA19225	0.260128	0.018371	0.006796	0.003649	-0.059368	-0.070362	0.013584	-0.002816	-0.038957	-0.009280
NA19235	0.238194	0.001403	0.006847	0.008328	-0.038734	-0.032563	0.026844	-0.000831	-0.010738	-0.012028
NA19236	0.216616	0.015165	0.003521	-0.005346	-0.013895	-0.026559	0.004087	-0.015042	-0.010488	0.019032
NA19238	0.235476	0.017003	0.002616	0.006294	-0.003611	-0.086176	0.016228	-0.005502	-0.013208	-0.009397
NA19239	0.246377	0.020395	-0.005328	0.006261	-0.026975	-0.056763	0.014515	-0.004649	-0.012451	-0.001651
NA19247	0.225083	0.019518	0.004301	0.010746	-0.004881	-0.041878	0.019432	0.020210	-0.002825	-0.006506
NA19248	0.240321	0.017195	0.007044	0.015827	-0.010944	0.023341	-0.005991	0.030382	0.013045	0.045915
NA19256	0.230788	0.004746	-0.003116	-0.001413	-0.029145	-0.021496	0.018343	0.006400	-0.019639	-0.018987
NA19257	0.241507	0.015090	0.002152	0.005387	-0.028766	-0.057445	0.000923	-0.004116	-0.018190	0.002207
NA19307	0.181911	0.008735	0.005435	-0.029577	0.323826	0.240669	-0.355256	-0.431835	-0.427833	-0.513041
NA19308	0.222198	0.016135	-0.004064	0.006972	0.110688	-0.021472	-0.001314	0.014757	0.020601	0.047709
NA19309	0.217067	0.013770	-0.000510	-0.001402	0.135847	0.011171	-0.048270	-0.015789	0.015619	0.050816
NA19310	0.210349	0.014642	-0.001669	0.020302	0.180069	-0.031632	0.125332	-0.029325	0.085305	-0.057903
NA19312	0.198564	0.016721	0.005548	-0.036297	0.265912	0.187462	-0.293271	-0.360902	-0.395958	-0.363946
NA19314	0.220018	0.011815	-0.000399	-0.009601	0.144761	-0.000543	0.010147	-0.019105	0.038045	0.038287
NA19315	0.208067	0.004032	0.004059	-0.009783	0.121755	-0.000078	-0.003234	-0.001930	0.000804	0.044458
NA19316	0.223651	0.009625	-0.002969	0.003346	0.187255	0.006232	-0.048459	-0.068993	-0.014685	-0.014809
NA19317	0.248089	0.029464	0.007280	-0.003285	0.139025	-0.024655	-0.037662	-0.031859	0.006811	0.046472
NA19318	0.227663	0.024778	0.010124	-0.002380	0.161399	-0.003943	-0.003875	0.063171	0.000771	0.017588
NA19319	0.208023	0.012469	0.005752	-0.009756	0.123704	0.003890	0.001539	0.054389	-0.001412	-0.007022
NA19320	0.236575	0.026454	0.005413	0.000666	0.240277	0.026936	-0.071814	-0.033583	-0.114248	0.065341
NA19321	0.214875	0.018395	0.001323	-0.002985	0.110393	-0.005233	0.010700	0.051944	-0.016517	0.023706
NA19323	0.232237	0.016296	0.004775	0.001254	0.193132	0.018181	-0.103316	-0.104261	0.046999	0.003280
NA19324	0.215636	0.005973	0.001591	-0.003453	0.120313	-0.006420	-0.005246	-0.005031	0.025296	0.057263
NA19327	0.202484	0.014831	0.001526	-0.002023	0.163218	0.003038	-0.051924	0.033676	0.001887	0.000344
NA19328	0.242492	0.016905	0.010776	0.003155	0.109485	0.020186	-0.017908	0.011174	0.046446	-0.003843
NA19331	0.233550	0.022028	0.007006	0.005049	0.183375	-0.164932	0.102694	-0.119168	0.612372	-0.575814
NA19332	0.235736	0.008256	0.006961	0.003638	0.173521	-0.031213	-0.043283	-0.040931	0.032933	0.091899
NA19334	0.230713	0.023031	0.010010	0.004731	0.171401	-0.155026	0.104927	-0.116045	0.583668	-0.541062
NA19338	0.234129	0.007949	0.011451	-0.005320	0.149450	0.038939	-0.048093	-0.064978	-0.041045	-0.024394
NA19346	0.222975	0.016908	-0.000496	-0.008631	0.324373	0.159543	-0.070762	-0.070828	0.341841	0.578660
NA19347	0.239475	0.012713	0.008433	-0.002694	0.239266	0.033264	-0.075340	-0.073960	-0.094349	0.041855
NA19350	0.227940	0.019113	-0.002245	0.008216	0.268955	0.134000	0.125728	0.517987	-0.209890	-0.177602
NA19351	0.231658	0.018682	-0.004812	0.013503	0.124614	0.001694	-0.013000	-0.021293	0.001079	0.060244
NA19355	0.189372	-0.004316	0.008128	-0.019996	0.276704	0.047792	-0.134134	-0.217954	-0.248372	-0.250879
NA19360	0.198322	0.003912	0.002386	-0.028375	0.279376	0.169933	-0.289854	-0.332489	-0.298852	-0.347015
NA19372	0.242808	0.017684	0.001120	-0.000790	0.161679	0.038101	-0.063446	0.014811	0.039610	0.133059
NA19374	0.197978	0.014639	0.004201	0.014794	0.332040	0.316883	1.528969	-0.553954	-0.108861	-0.034374
NA19375	0.203087	0.004490	0.011284	-0.002046	0.179532	0.006182	0.052580	0.003974	-0.068438	0.049485
NA19376	0.213126	0.014315	0.010775	0.005444	0.253668	0.197658	0.160330	0.778852	-0.274045	-0.254184
NA19377	0.222661	-0.002164	0.009330	-0.005362	0.132921	-0.019069	-0.034002	-0.049665	-0.036495	0.105589
NA19378	0.253459	0.015812	0.008532	0.015695	0.241156	0.053337	-0.024354	0.035310	0.163466	0.286782
NA19379	0.232794	0.015891	0.012185	-0.006944	0.087734	-0.006517	-0.000062	-0.035911	0.010031	0.028617
NA19380	0.231307	0.013481	0.012019	-0.002707	0.220200	0.062254	0.042275	-0.038042	-0.053170	0.127148
NA19383	0.233305	0.019114	-0.000385	-0.002758	0.237025	0.136500	-0.063294	0.262119	0.306096	-0.067703
NA19384	0.228700	0.009737	-0.010317	0.004841	0.097524	-0.048959	-0.034400	-0.004384	0.074949	0.029928
NA19385	0.217650	0.001116	0.006513	-0.021533	0.202994	0.012090	-0.091009	-0.027408	0.188403	0.229725
NA19390	0.233008	0.009173	0.013584	0.016156	0.121930	-0.008182	-0.017250	0.026952	0.016902	0.014109
NA19391	0.233192	0.021189	-0.004129	-0.000803	0.118414	-0.032914	0.023661	0.051254	-0.020536	0.025853
NA19393	0.237062	0.025891	0.004728	-0.000802	0.155504	0.021981	-0.031261	-0.016374	-0.006398	0.058485
NA19394	0.224302	0.017509	0.003741	-0.000082	0.148508	0.014118	-0.066910	-0.034398	0.070801	0.131802
NA19395	0.226776	0.004422	0.008720	-0.009321	0.152436	0.003998	-0.029675	-0.043350	0.020132	0.082422
NA19397	0.194746	0.010580	0.009018	0.002587	0.242535	0.166629	0.174279	0.698630	-0.277826	-0.258799
NA19399	0.224324	0.008720	0.007080	0.012120	0.146241	0.025632	0.086447	0.099124	-0.042645	0.016897
NA19401	0.227025	0.015710	0.000856	0.004007	0.103362	0.010883	-0.022730	0.016474	0.003574	0.055965
NA19403	0.220768	0.004723	0.016840	0.014446	0.116407	0.013370	-0.033909	0.015230	0.040567	0.029931
NA19404	0.205318	0.007734	-0.001144	-0.005617	0.160513	0.020538	-0.065246	-0.036076	-0.005955	-0.019403
NA19428	0.198783	0.009564	0.011697	0.002992	0.269032	0.101290	-0.076176	-0.067624	0.109687	0.146449
NA19429	0.235370	0.021245	0.002001	0.007481	0.117751	-0.004044	0.001397	-0.019196	0.033878	0.078488
NA19430	0.229092	0.008031	0.007834	-0.003099	0.189956	0.039230	-0.076421	0.065894	0.141397	-0.014818
NA19431	0.226347	0.022547	0.005750	-0.001407	0.116021	-0.025376	-0.010688	0.008365	-0.028493	0.055492
NA19434	0.210826	0.011816	0.005538	-0.019439	0.113522	0.000090	-0.041182	-0.012445	-0.016295	0.057516
NA19435	0.202489	0.009998	0.007028	0.011332	0.148919	0.024754	0.024462	-0.007086	0.037826	0.018623
NA19436	0.185580	0.015384	0.010263	-0.005457	0.105704	0.009611	-0.023674	-0.023903	-0.011801	-0.022276
NA19437	0.209840	-0.005712	0.003077	0.006771	0.163170	-0.004164	-0.030143	-0.011816	0.140290	0.184308
NA19438	0.209207	0.007701	0.002889	-0.009910	0.113896	-0.013986	-0.006566	-0.031289	-0.034872	0.062462
NA19439	0.231317	0.006272	0.012791	-0.016481	0.137733	0.021103	-0.047032	-0.066758	0.089034	0.096750
NA19440	0.203748	0.017422	0.006054	-0.016795	0.113463	0.030263	-0.027517	-0.010027	-0.023832	-0.000831
NA19443	0.238265	0.019816	0.005245	0.002536	0.142235	0.001100	0.002111	-0.019148	-0.026411	0.020963
NA19445	0.221686	0.012863	0.006687	-0.001584	0.148597	0.011155	-0.032554	0.045860	0.040044	0.009037
NA19446	0.244657	0.009935	0.006917	-0.015106	0.117527	-0.007702	-0.004321	-0.009528	-0.017894	0.073961
NA19448	0.211409	0.008469	0.004163	0.000765	0.116871	0.073560	-0.016101	0.006939	-0.004345	0.054442
NA19449	0.240467	0.011988	0.015956	0.004283	0.128262	-0.030837	0.006627	-0.021241	0.028092	0.069572
NA19451	0.215729	0.011161	-0.007591	-0.005896	0.143399	-0.013930	-0.016795	0.000778	-0.014385	0.029813
NA19452	0.198144	0.012468	-0.002503	-0.001876	0.135064	-0.029646	-0.019996	-0.001202	-0.048247	0.046276
NA19454	0.218113	0.008283	-0.001721	-0.002141	0.228330	0.106800	0.028158	0.100504	-0.018054	0.202799
NA19455	0.213120	0.005734	0.005813	-0.005195	0.153885	0.001637	-0.024549	0.027790	0.038124	0.057662
NA19456	0.206423	0.015652	0.000756	-0.000025	0.158424	0.029655	-0.005066	0.058846	0.064262	0.096731
NA19457	0.217111	0.010047	-0.000684	-0.000045	0.120185	-0.021436	-0.020580	0.041972	0.056154	0.101195
NA19461	0.194203	0.006803	-0.005288	0.000764	0.096874	0.014896	0.006676	-0.005123	-0.021579	-0.000853
NA19462	0.220067	0.017931	0.008347	0.000988	0.140306	0.023011	-0.033300	0.028457	0.057426	0.116764
NA19463	0.224226	0.006317	-0.013075	0.006010	0.140815	-0.009503	-0.033865	0.011787	0.009529	0.084577
NA19466	0.201363	0.011009	0.006186	-0.015676	0.114213	0.004039	-0.006768	-0.006985	0.014379	0.025276
NA19467	0.223590	0.010174	0.009765	-0.004656	0.111178	0.040492	-0.074604	-0.030138	-0.005150	0.016621
NA19468	0.208707	0.010831	0.005953	-0.004641	0.194408	0.067976	-0.054977	-0.036985	-0.019378	0.017788
NA19471	0.196305	0.006675	0.013611	0.003865	0.136747	0.040047	0.009266	-0.054050	0.012678	-0.042373
NA19472	0.232341	0.005181	-0.003010	-0.001410	0.141271	-0.034550	-0.075625	-0.028028	0.082935	0.037629
NA19473	0.221330	0.007335	0.000779	-0.007465	0.111862	-0.006199	-0.007142	0.046107	0.024609	0.011990
NA19474	0.151807	0.002517	-0.001746	-0.007150	0.103982	-0.009948	-0.022814	0.002211	0.016967	0.028380
NA19475	0.214990	0.020172	0.004757	-0.003667	0.147381	-0.006750	-0.026353	0.010032	-0.029231	0.053254
NA19625	0.064337	-0.040557	-0.036957	-0.007525	-0.008488	0.011810	-0.004180	0.018531	0.004854	-0.006237
NA19648	-0.074899	-0.087031	-0.036182	-0.031468	-0.003753	0.001244	0.002224	-0.001204	-0.000942	-0.000652
NA19649	-0.072627	-0.092639	-0.044527	-0.016334	0.002386	0.004203	-0.002005	-0.000450	-0.003036	-0.005407
NA19651	-0.085483	-0.064397	-0.058595	0.104780	-0.002754	-0.004976	-0.001195	-0.001192	0.001529	0.005213
NA19652	-0.067311	-0.061156	-0.051688	0.028609	-0.000811	-0.000817	-0.003509	-0.000122	-0.005131	-0.002227
NA19654	-0.078578	-0.031994	-0.052557	0.091305	0.001726	-0.004407	-0.001075	-0.005201	-0.005470	0.001518
NA19655	-0.075449	-0.034561	-0.056535	0.111720	0.002782	-0.010308	0.003202	-0.003734	0.002773	-0.001351
NA19657	-0.077380	-0.013071	-0.065787	0.107107	0.000266	-0.001576	-0.001829	-0.001720	0.001669	-0.000139
NA19658	-0.044391	-0.011046	-0.061213	0.113151	-0.004545	0.005881	0.000662	0.002652	-0.002419	-0.001574
NA19661	-0.086140	-0.022471	-0.065766	0.103850	0.000351	-0.000898	-0.001256	-0.000437	-0.001804	0.000331
NA19663	-0.079350	-0.009166	-0.071263	0.119329	0.001767	-0.000529	0.001370	-0.001115	-0.001545	0.000941
NA19664	-0.078802	-0.034344	-0.050893	0.021426	0.001203	-0.002448	-0.002525	-0.000249	0.000545	0.005056
NA19669	-0.080457	-0.012847	-0.059160	0.047059	0.001305	0.004555	-0.004904	-0.004590	-0.000026	-0.001254
NA19670	-0.027927	-0.016137	-0.058891	0.106960	0.002993	0.004347	-0.002418	-0.011746	-0.004087	-0.008443
NA19676	-0.082980	-0.052285	-0.057771	0.008703	0.000526	0.000852	-0.002224	0.002786	-0.002056	0.002520
NA19678	-0.061039	-0.049540	-0.056707	0.002834	0.001715	0.005794	-0.002166	0.002766	-0.007083	0.003646
NA19679	-0.066758	-0.066901	-0.026632	0.002306	0.001683	-0.001732	0.001555	0.000252	0.000232	0.000265
NA19681	-0.084668	0.009563	-0.059742	0.117578	0.004905	-0.001357	-0.003282	-0.005260	-0.001086	-0.004406
NA19682	-0.065978	-0.018864	-0.053057	0.102768	0.003299	-0.004701	-0.003659	-0.002210	-0.005855	-0.002198
NA19684	-0.070765	-0.062511	-0.056752	0.077244	0.000644	-0.001599	-0.000688	-0.002416	-0.000519	0.000081
NA19700	0.128410	-0.023384	-0.016181	-0.011983	-0.017817	-0.001915	-0.015529	-0.006312	-0.010013	-0.011578
NA19701	0.206634	0.020912	-0.001604	0.012302	-0.038336	-0.065675	0.012622	-0.018899	-0.039765	-0.016835
NA19703	0.221749	0.007991	0.008407	-0.007516	0.061233	-0.125351	-0.016237	0.002096	-0.001623	0.010135
NA19704	0.235030	0.014823	-0.010781	-0.001280	-0.028273	0.017793	-0.009186	-0.008533	0.008097	-0.000747
NA19707	0.066992	-0.040357	-0.031191	-0.024752	-0.006406	-0.029536	-0.000584	-0.001025	-0.018223	-0.010442
NA19711	0.192928	-0.003518	-0.006855	-0.001346	-0.021762	-0.023588	0.007192	0.003291	-0.018242	-0.000734
NA19712	0.144001	-0.010951	-0.008200	-0.002020	-0.002201	-0.037983	0.000070	-0.006011	-0.003559	-0.016400
NA19713	0.167228	-0.006058	-0.018256	-0.022854	0.030561	-0.058822	0.022184	0.006665	-0.018211	-0.007487
NA19716	-0.079013	-0.049150	-0.050261	0.066706	0.001580	0.000394	-0.000627	0.001173	-0.001211	-0.000288
NA19717	-0.100552	0.011450	-0.073517	0.189868	-0.000102	-0.000284	-0.002557	-0.001148	-0.001335	-0.001770
NA19719	-0.059653	-0.056780	-0.057429	0.046465	0.005571	0.002759	0.001839	0.001786	0.000894	-0.006096
NA19720	-0.063779	-0.022900	-0.062449	0.081248	-0.001472	0.003554	-0.003606	-0.002198	-0.007263	-0.000681
NA19722	-0.008185	-0.039098	-0.039350	0.019978	-0.016695	0.018524	0.001153	0.003589	0.009245	-0.003405
NA19723	-0.079146	-0.008522	-0.054409	0.129864	-0.000051	0.005024	-0.001275	-0.001556	-0.003281	0.005565
NA19725	-0.033161	-0.045526	-0.047440	0.004829	0.004645	0.003974	0.003081	-0.010465	-0.013866	-0.002449
NA19726	-0.097211	0.027058	-0.084300	0.182700	0.001811	-0.005845	-0.000810	-0.003321	-0.000606	-0.003033
NA19728	-0.065523	0.003646	-0.052220	0.112531	0.009114	-0.004233	-0.003531	-0.000948	0.005301	0.006253
NA19729	-0.089092	-0.062935	-0.044712	0.082807	-0.005895	-0.005018	-0.002483	-0.004482	0.000111	-0.000502
NA19731	-0.091663	0.006533	-0.060603	0.145580	-0.001086	0.000453	-0.003020	-0.006566	-0.002950	0.000836
NA19732	-0.101882	0.019373	-0.078523	0.189273	0.004187	0.000672	-0.001885	-0.004331	-0.003170	-0.000756
NA19734	-0.084866	-0.031912	-0.045802	0.071017	-0.004920	-0.003352	0.000715	0.001137	0.001500	0.002848
NA19735	-0.090403	-0.027803	-0.049799	0.105440	0.006269	-0.000449	-0.005498	-0.005194	-0.002596	0.003617
NA19740	-0.074883	-0.029323	-0.050724	0.062945	0.006696	0.002338	-0.003932	-0.001950	-0.006602	-0.002340
NA19741	-0.097289	0.052106	-0.065567	0.165565	0.001317	-0.002587	-0.001441	-0.007867	0.000865	0.006033
NA19746	-0.062932	-0.029230	-0.061858	0.054342	0.002868	-0.009974	0.001662	-0.001304	0.000684	-0.006150
NA19747	-0.083392	-0.005112	-0.050723	0.112624	0.002109	-0.002271	-0.001741	-0.004582	-0.002565	-0.001676
NA19749	-0.098403	0.059196	-0.019723	0.032099	0.004131	0.002774	0.002184	-0.000262	-0.000654	0.002973
NA19750	-0.065236	-0.077422	-0.049098	0.009070	-0.002315	-0.006336	0.005534	-0.005278	0.003520	0.001568
NA19752	-0.080983	-0.025247	-0.065878	0.100750	0.004941	-0.004675	-0.000173	-0.002181	-0.004262	-0.002270
NA19755	-0.081653	-0.025327	-0.052212	0.066063	0.002677	-0.001562	-0.001545	-0.003793	-0.001539	-0.002913
NA19756	-0.050514	-0.014938	-0.059233	0.092874	0.003865	0.002348	-0.002538	0.004073	-0.004290	-0.004738
NA19758	-0.088481	0.010149	-0.066275	0.112289	0.001617	-0.000795	-0.005090	-0.000935	0.002082	-0.000532
NA19759	-0.097837	-0.000604	-0.074511	0.136705	-0.000818	-0.004806	-0.001188	-0.002506	0.000139	0.000647
NA19761	-0.090588	0.001633	-0.063322	0.138753	0.002379	0.001356	-0.003982	-0.000490	-0.005077	0.001569
NA19762	-0.077365	-0.036796	-0.051649	0.084802	0.004618	-0.002240	-0.000533	0.003521	0.002371	-0.001580
NA19764	-0.082917	0.018386	-0.055553	0.170185	-0.000693	-0.007062	0.000441	-0.008711	-0.002261	-0.001995
